Customer_ID,Company_Name,Industry,Segment,Region,State,Credit_Limit_USD,Payment_Terms,Account_Manager,Email,Acquisition_Date,Status
CUST0007649,Chan-Elliott,Retail,Mid-Market,West,NC,189548,Net 30,Dana Burns,procurement@phillips.info,23-05-2023,Active
CUST0007650,Flowers-Wright,Financial Services,Small Business,Northeast,IL,67753,Net 30,Lisa Watson,procurement@kaiser-lewis.net,20-09-2024,Active
CUST0007651,Proctor LLC,Consumer Goods,Mid-Market,West,PA,103132,Net 45,Troy Jackson,procurement@stevens-harris.net,17-07-2024,Active
CUST0007652,"Ayala, Stuart and Christian",Consumer Goods,Mid-Market,West,PA,299609,Net 30,Thomas Reilly,procurement@hill.com,03-06-2024,Active
CUST0007653,Johnson-Rodgers,Financial Services,Small Business,West,TX,284582,Net 45,Kristin Moore DVM,procurement@heath.biz,27-10-2024,Active
CUST0007654,"Lynch, Young and Riley",Consumer Goods,Small Business,Southwest,NY,94216,Net 30,Randall Greene,procurement@taylor-schmidt.biz,15-06-2025,Inactive
CUST0007655,"Anderson, Taylor and Parrish",Energy,Small Business,Southwest,FL,77020,Net 30,Amanda Sullivan,procurement@romero-knox.com,18-08-2025,Active
CUST0007656,Larson Group,Consumer Goods,Mid-Market,Northeast,GA,162938,Net 30,Amber Peterson,procurement@anderson.com,24-12-2025,Active
CUST0007657,"Tran, Grant and Lowe",Energy,Small Business,Northeast,GA,54553,Net 45,Janet Johnson,procurement@brown.info,03-02-2024,Active
CUST0007658,Bond Ltd,Pharmaceuticals,Small Business,Southeast,PA,71503,Net 30,William Marquez,procurement@miller.info,01-04-2025,Active
CUST0007659,"Chapman, Allen and Wood",Technology,Mid-Market,Northeast,TX,443370,Net 30,Bruce Trujillo,procurement@hays-oneal.com,29-09-2025,Active
CUST0007660,Goodman-Allen,Financial Services,Mid-Market,Southwest,GA,484512,Net 30,Aaron Greer,procurement@powers.net,19-03-2025,Active
CUST0007661,"Lopez, Underwood and Turner",Media,Mid-Market,Midwest,CA,492954,Net 30,Shannon Woods,procurement@hansen.com,17-10-2025,Active
CUST0007662,"Ware, Alexander and King",Financial Services,Mid-Market,Southwest,NC,152724,Net 45,Rachael Acosta,procurement@frazier.com,18-02-2025,Active
CUST0007663,Stein-Rowland,Financial Services,Mid-Market,Southwest,PA,278783,Net 45,Jennifer Howell,procurement@hester.com,16-12-2024,Active
CUST0007664,Harris-White,Technology,Mid-Market,Midwest,NC,209863,Net 30,Nancy Smith,procurement@alexander.biz,02-09-2025,Active
CUST0007665,"Larson, Buckley and Grant",Energy,Mid-Market,Southeast,GA,128548,Net 30,Danielle Cannon,procurement@perry.biz,28-11-2024,Active
CUST0007666,Norris-Buckley,Media,Small Business,Midwest,TX,359368,Net 45,Gerald Jimenez,procurement@gonzalez-lee.org,25-12-2024,Active
CUST0007667,Patel Ltd,Energy,Mid-Market,Southwest,PA,126469,Net 30,Aaron Williams,procurement@johnson.com,27-08-2023,Active
CUST0007668,Herrera-Rush,Consumer Goods,Mid-Market,Southeast,WA,182742,Net 45,Kyle Walker,procurement@townsend-smith.biz,18-01-2025,Active
CUST0007669,"Bean, Reynolds and White",Media,Small Business,Midwest,WA,68891,Net 30,Michael Lambert,procurement@hamilton.com,06-02-2023,Active
CUST0007670,"Bruce, Miller and Miller",Healthcare,Mid-Market,West,OH,465638,Net 30,Casey Anderson DDS,procurement@lopez.com,14-03-2023,Active
CUST0007671,Foster-Kim,Manufacturing,Mid-Market,Midwest,MI,294635,Net 45,Brittany Wilson,procurement@moore.com,26-07-2024,Active
CUST0007672,Smith-Melendez,Telecommunications,Mid-Market,Southeast,FL,124265,Net 45,Victoria Rose,procurement@torres.com,26-10-2024,Active
CUST0007673,Myers-Taylor,Healthcare,Small Business,Southeast,IL,246502,Net 30,Jonathan Marsh,procurement@weber-chase.com,22-01-2023,Active
CUST0007674,Andrews and Sons,Consumer Goods,Small Business,Midwest,GA,282066,Net 45,Richard Koch,procurement@stevens.info,19-02-2025,Active
CUST0007675,Moses Inc,Retail,Mid-Market,Northeast,TX,58720,Net 45,Karen Frey,procurement@fischer-pacheco.net,19-01-2023,Active
CUST0007676,Stark-Young,Retail,Mid-Market,Northeast,IL,105504,Net 45,Kenneth Martinez,procurement@mcclure-fisher.org,31-07-2025,Active
CUST0007677,Salazar-James,Consumer Goods,Small Business,Midwest,GA,137669,Net 30,Samantha Garcia DVM,procurement@vazquez-green.com,12-01-2023,Active
CUST0007678,Lopez-Evans,Consumer Goods,Mid-Market,Southwest,IL,372406,Net 30,Shannon Matthews,procurement@stevens.info,23-05-2023,Inactive
CUST0007679,Lee and Sons,Manufacturing,Small Business,Southeast,NY,415936,Net 45,Dana Hicks,procurement@luna.info,12-12-2023,Active
CUST0007680,"Mclaughlin, Davis and Burke",Consumer Goods,Small Business,Southeast,NC,248360,Net 30,Stephen Kennedy,procurement@scott.com,04-04-2025,Active
CUST0007681,"Mckenzie, Williams and Thomas",Media,Small Business,Midwest,NC,363638,Net 30,Janice Serrano,procurement@moore-good.com,05-09-2024,Active
CUST0007682,"Bird, Hall and Morgan",Technology,Small Business,Southwest,CA,267593,Net 45,Sarah Mcdonald,procurement@hoover.com,26-03-2024,Active
CUST0007683,"Lopez, Hernandez and Harris",Media,Small Business,Midwest,WA,384469,Net 45,Ian Martinez,procurement@chandler-joseph.com,05-01-2026,Active
CUST0007684,"Watkins, Davis and Johnson",Energy,Small Business,Southwest,PA,425896,Net 30,Michele Taylor,procurement@warren-parsons.com,08-04-2023,Active
CUST0007685,Hardy-Ross,Consumer Goods,Mid-Market,Midwest,IL,183518,Net 30,Walter Boyd,procurement@lopez.com,14-09-2025,Active
CUST0007686,Wood-Sparks,Media,Mid-Market,Southeast,GA,495072,Net 45,Doris Valdez MD,procurement@luna-walters.info,09-08-2024,Active
CUST0007687,Brown and Sons,Healthcare,Mid-Market,Southwest,MA,273477,Net 45,Taylor Forbes DDS,procurement@romero.biz,07-09-2023,Active
CUST0007688,"Wilson, Warner and Shaw",Pharmaceuticals,Small Business,Southeast,PA,209970,Net 45,Ryan Flores,procurement@house.com,07-01-2024,Active
CUST0007689,"Dyer, Gomez and Berry",Manufacturing,Small Business,Midwest,OH,80724,Net 30,Dominic Ortiz,procurement@hernandez.info,13-05-2023,Active
CUST0007690,"Day, Sandoval and Sanchez",Technology,Mid-Market,Southeast,OH,102494,Net 45,Amber Keith,procurement@bullock.net,30-11-2025,Active
CUST0007691,Hardin Inc,Energy,Small Business,West,FL,238273,Net 30,Julian George,procurement@gonzalez.com,24-06-2025,Active
CUST0007692,Williams-Mills,Pharmaceuticals,Mid-Market,Southeast,TX,180462,Net 45,Latoya Ferguson,procurement@hogan.com,16-06-2023,Active
CUST0007693,"Rodriguez, Holland and Santos",Telecommunications,Mid-Market,Southeast,WA,253212,Net 45,Leah Greene,procurement@hodge.org,31-01-2024,Active
CUST0007694,Webster-Lawrence,Healthcare,Mid-Market,West,NC,434973,Net 45,Molly Morrison,procurement@perez.com,20-04-2025,Active
CUST0007695,"Bates, Lynch and Mueller",Consumer Goods,Small Business,Midwest,NC,382605,Net 30,Lindsay Young,procurement@anderson.org,25-07-2024,Active
CUST0007696,"Schmitt, Ellis and Knight",Retail,Mid-Market,Northeast,IL,172033,Net 45,Samantha Romero,procurement@osborne-spears.net,03-05-2025,Active
CUST0007697,Stanley-Craig,Financial Services,Mid-Market,Midwest,OH,289564,Net 45,Daniel Taylor,procurement@ballard.biz,19-06-2024,Active
CUST0007698,"Gregory, Jordan and Smith",Financial Services,Small Business,Northeast,CA,91411,Net 45,Marilyn Stephens,procurement@goodman.com,05-06-2025,Active
CUST0007699,Williams-Snyder,Pharmaceuticals,Mid-Market,Southwest,TX,161077,Net 30,Daniel Gomez,procurement@mckay-escobar.info,22-11-2025,Active
CUST0007700,"Moreno, Dickerson and Doyle",Media,Small Business,Southeast,GA,88435,Net 30,Troy Clark,procurement@fleming.com,27-07-2023,Active
CUST0007701,Torres-Hancock,Consumer Goods,Small Business,Midwest,NY,352438,Net 30,Robin Thomas,procurement@stone.com,21-08-2024,Active
CUST0007702,"Cook, Cohen and Johnson",Media,Small Business,Midwest,NY,243527,Net 45,Christine Sanchez,procurement@jefferson.com,11-12-2025,Active
CUST0007703,Kidd LLC,Media,Mid-Market,Northeast,WA,83740,Net 30,Jody Lane,procurement@santiago-schwartz.net,10-11-2024,Active
CUST0007704,Goodwin-Peters,Media,Mid-Market,Northeast,NY,387884,Net 45,Steven Mckee,procurement@walker.biz,19-01-2023,Active
CUST0007705,Norman-Park,Technology,Mid-Market,Southeast,PA,305916,Net 30,Jessica Thompson,procurement@williams.com,04-05-2023,Active
CUST0007706,Shaw Inc,Technology,Small Business,Midwest,MA,346673,Net 45,Anna Lloyd,procurement@choi.org,30-06-2025,Active
CUST0007707,Henderson LLC,Energy,Mid-Market,West,NY,487367,Net 30,Timothy Allen,procurement@figueroa.org,30-10-2024,Active
CUST0007708,Frederick LLC,Retail,Mid-Market,Southwest,PA,268723,Net 30,Adrienne Cooley,procurement@gonzalez.com,30-11-2023,Active
CUST0007709,Washington-Olson,Financial Services,Mid-Market,Midwest,IL,91503,Net 30,Nancy Bradley,procurement@gaines.com,10-05-2023,Active
CUST0007710,"Miller, Ballard and Banks",Retail,Small Business,Northeast,FL,107031,Net 45,Kimberly Moyer PhD,procurement@smith.com,20-03-2025,Active
CUST0007711,"Hernandez, White and Perry",Healthcare,Small Business,Midwest,TX,360336,Net 30,Michael Campbell,procurement@ruiz.biz,07-07-2024,Inactive
CUST0007712,Hawkins-Mccall,Energy,Small Business,Southwest,CA,197475,Net 30,James Crawford,procurement@norris.com,27-12-2023,Active
CUST0007713,"Gray, Lopez and Klein",Retail,Mid-Market,Southwest,PA,207529,Net 30,John Banks,procurement@page.com,23-07-2025,Active
CUST0007714,"Howard, Alexander and Ray",Media,Small Business,Midwest,NY,236522,Net 45,David Palmer,procurement@carter.net,25-07-2023,Active
CUST0007715,Pruitt-Cole,Manufacturing,Mid-Market,West,NC,203520,Net 45,Sydney Bishop,procurement@gregory.com,08-07-2024,Active
CUST0007716,Snyder Inc,Healthcare,Small Business,Southeast,OH,210004,Net 45,James Santiago,procurement@long.com,10-11-2024,Active
CUST0007717,Martinez-Gallagher,Consumer Goods,Mid-Market,Southeast,FL,228188,Net 45,Joe Rojas,procurement@russo.net,27-02-2023,Active
CUST0007718,"Strickland, Ayala and Smith",Technology,Small Business,Southeast,CA,61182,Net 30,Trevor Taylor DDS,procurement@lozano-lucero.com,12-11-2025,Active
CUST0007719,Hill-Murphy,Media,Small Business,Northeast,CA,449018,Net 45,Patricia Murray,procurement@moss-noble.net,25-07-2023,Active
CUST0007720,Mann-Boyer,Telecommunications,Small Business,Midwest,IL,346679,Net 30,Jeremy Kaufman,procurement@townsend.net,29-11-2025,Active
CUST0007721,Brooks-Baker,Consumer Goods,Small Business,Southwest,TX,440105,Net 45,Nicole Ray,procurement@reynolds.com,21-11-2024,Active
CUST0007722,Rush Group,Retail,Mid-Market,West,WA,470062,Net 30,Samantha Campbell,procurement@wiggins-campbell.com,02-06-2023,Active
CUST0007723,Mercer Group,Technology,Mid-Market,Southeast,OH,231618,Net 45,Christina Sims,procurement@thompson-ford.com,16-10-2023,Active
CUST0007724,Hernandez PLC,Media,Small Business,Southeast,OH,243584,Net 45,Gregory Harris,procurement@murphy-cabrera.com,01-09-2025,Active
CUST0007725,Wilson Inc,Consumer Goods,Small Business,Southeast,CA,142123,Net 45,Samuel Wilkins,procurement@parrish.com,20-01-2025,Active
CUST0007726,Parker and Sons,Telecommunications,Small Business,Northeast,CA,165806,Net 30,John Charles,procurement@thompson.com,06-07-2025,Active
CUST0007727,Rollins-Garcia,Financial Services,Mid-Market,Southwest,WA,113922,Net 45,Veronica Anderson,procurement@thomas.com,19-10-2023,Active
CUST0007728,"Sanchez, Griffin and Bright",Retail,Small Business,West,IL,265616,Net 30,Austin Montgomery,procurement@powers.com,18-10-2025,Active
CUST0007729,Atkins and Sons,Media,Mid-Market,Northeast,WA,95373,Net 45,Christina Parrish,procurement@carter.com,10-04-2024,Active
CUST0007730,"Hernandez, Hall and Blevins",Manufacturing,Small Business,Southeast,GA,309770,Net 45,Dr. Sarah Woods,procurement@hall-morales.net,19-10-2025,Active
CUST0007731,Bonilla-Little,Financial Services,Mid-Market,Midwest,OH,369065,Net 30,Edward Strong,procurement@thompson-hernandez.com,25-03-2024,Active
CUST0007732,"Mooney, Vargas and Ferguson",Pharmaceuticals,Mid-Market,Northeast,WA,460758,Net 45,Michael Bean,procurement@miller.com,22-06-2025,Active
CUST0007733,Brown Group,Healthcare,Small Business,Southwest,TX,428318,Net 45,Jonathan Adams,procurement@rodriguez-crawford.com,28-10-2025,Active
CUST0007734,Payne-Page,Energy,Small Business,Southeast,OH,458286,Net 30,Jeffrey Pham,procurement@smith.net,03-11-2025,Active
CUST0007735,Nguyen-Guzman,Energy,Mid-Market,Southeast,NY,387703,Net 30,Kathleen Gonzalez,procurement@davis.com,28-03-2024,Active
CUST0007736,"Mitchell, Dean and Moore",Energy,Small Business,West,FL,130305,Net 45,Patrick Cunningham,procurement@cochran.biz,21-07-2024,Active
CUST0007737,Armstrong-Burgess,Financial Services,Small Business,Southeast,MA,394619,Net 45,Tracey Zavala,procurement@lindsey.org,11-08-2025,Active
CUST0007738,"Cooper, Davis and Jones",Technology,Small Business,Midwest,NY,483526,Net 45,Erica Williams,procurement@page.com,03-05-2023,Active
CUST0007739,Cooper-Thompson,Media,Mid-Market,Southeast,MI,336535,Net 45,Michelle Smith,procurement@mercado.net,24-03-2024,Active
CUST0007740,Bass-Williams,Energy,Small Business,West,FL,202730,Net 30,Anna Meyer,procurement@luna-frost.com,29-11-2024,Active
CUST0007741,Mccoy and Sons,Media,Mid-Market,Southeast,CA,451529,Net 30,Stacy Castillo,procurement@mccoy.com,25-11-2024,Active
CUST0007742,Bartlett LLC,Energy,Small Business,Midwest,NY,139206,Net 45,Michael Cooke,procurement@tran.com,09-04-2024,Active
CUST0007743,Murray Ltd,Healthcare,Mid-Market,West,NY,256139,Net 30,Raymond Robinson MD,procurement@lawrence.com,06-08-2025,Active
CUST0007744,Payne-Chavez,Energy,Mid-Market,Southeast,IL,409001,Net 45,Kari Gilmore,procurement@walker-adams.org,24-04-2024,Active
CUST0007745,"Gallagher, Franco and Miller",Pharmaceuticals,Small Business,Southeast,TX,361791,Net 30,Justin Jenkins,procurement@morales.com,04-07-2024,Active
CUST0007746,Peterson-Brewer,Telecommunications,Small Business,Northeast,IL,414512,Net 30,John Arellano,procurement@becker.com,13-12-2023,Active
CUST0007747,Murphy Inc,Retail,Small Business,Northeast,OH,401356,Net 45,Jeff Glass,procurement@lee-monroe.biz,08-04-2025,Active
CUST0007748,Larsen and Sons,Telecommunications,Small Business,Midwest,IL,65547,Net 30,Rachel Brewer,procurement@spencer.com,01-12-2024,Active
CUST0007749,Stewart-Williamson,Manufacturing,Small Business,Southwest,MI,306194,Net 45,Joshua Valdez,procurement@rogers.com,05-08-2023,Active
CUST0007750,Potter-Taylor,Financial Services,Small Business,Southwest,MI,482560,Net 45,James Lewis,procurement@watson-hancock.com,01-06-2023,Active
CUST0007751,"Green, Harrison and Thompson",Pharmaceuticals,Mid-Market,Northeast,MA,178180,Net 30,Megan Haynes,procurement@cervantes-mcmillan.com,14-01-2024,Active
CUST0007752,"Allison, Solomon and Long",Telecommunications,Mid-Market,Southeast,MI,277305,Net 30,Miranda Phillips,procurement@mason.com,06-05-2025,Inactive
CUST0007753,Hernandez Ltd,Consumer Goods,Small Business,Southwest,MI,315104,Net 45,Carmen Jordan,procurement@allen-carey.com,25-08-2025,Active
CUST0007754,Adams Inc,Technology,Small Business,Northeast,TX,483738,Net 45,Noah Steele,procurement@johnson-smith.com,10-10-2023,Inactive
CUST0007755,Bautista Ltd,Energy,Small Business,Southwest,NY,252665,Net 45,Dylan Smith,procurement@lozano-flores.biz,08-05-2024,Inactive
CUST0007756,Eaton-Myers,Telecommunications,Mid-Market,Southwest,CA,74774,Net 45,Destiny Kerr,procurement@robinson.com,28-09-2023,Active
CUST0007757,Paul Inc,Energy,Small Business,Midwest,MI,159673,Net 30,Nancy Cortez,procurement@johnson.com,24-03-2024,Active
CUST0007758,Hansen-Flores,Manufacturing,Small Business,Midwest,CA,390005,Net 45,Jamie Vazquez,procurement@archer.info,13-05-2023,Active
CUST0007759,"Schneider, Garcia and Griffith",Manufacturing,Mid-Market,Midwest,IL,348217,Net 45,Jacqueline Pugh,procurement@boyle.net,25-08-2023,Active
CUST0007760,"Morse, Salazar and Porter",Pharmaceuticals,Mid-Market,Midwest,NC,462915,Net 45,Brenda Evans,procurement@wiggins.com,10-03-2023,Active
CUST0007761,Olsen-Walters,Technology,Mid-Market,West,OH,409870,Net 30,Erik Phillips,procurement@suarez.com,06-09-2023,Inactive
CUST0007762,Collins LLC,Pharmaceuticals,Small Business,Northeast,MA,381443,Net 30,Charles French,procurement@hernandez.com,30-05-2023,Active
CUST0007763,"Gonzalez, Hernandez and Finley",Pharmaceuticals,Mid-Market,West,IL,422729,Net 30,Matthew Baker,procurement@johnson.info,28-09-2023,Active
CUST0007764,Gallegos Group,Media,Mid-Market,West,NC,351833,Net 30,Dr. Hannah Duncan MD,procurement@lopez-young.com,13-10-2025,Active
CUST0007765,Cortez-Novak,Financial Services,Small Business,West,TX,100501,Net 45,Spencer Morris,procurement@jacobs.com,14-01-2023,Active
CUST0007766,Rhodes-Simmons,Financial Services,Mid-Market,Southwest,MI,239813,Net 45,Jessica Garrison,procurement@randolph-santos.org,04-01-2026,Active
CUST0007767,Davis PLC,Technology,Mid-Market,West,NY,322589,Net 45,Holly Torres,procurement@wade.com,27-01-2025,Active
CUST0007768,"Dunn, Smith and Gonzalez",Telecommunications,Mid-Market,Southeast,MA,118769,Net 45,James Campbell,procurement@smith-lewis.com,09-12-2023,Active
CUST0007769,Flores PLC,Financial Services,Small Business,Southeast,OH,321754,Net 30,John Thomas,procurement@buckley.info,10-06-2025,Active
CUST0007770,Wood PLC,Financial Services,Small Business,Southwest,WA,466090,Net 30,Melissa Hernandez,procurement@figueroa-brown.com,29-09-2025,Active
CUST0007771,Riley-Welch,Consumer Goods,Mid-Market,Northeast,IL,93749,Net 45,Sarah Montes,procurement@wyatt-reed.com,06-09-2024,Active
CUST0007772,Wright-Wallace,Media,Mid-Market,Northeast,IL,220999,Net 30,Lori Hodge,procurement@rush.com,30-04-2023,Active
CUST0007773,Maxwell-Walker,Consumer Goods,Small Business,Southeast,WA,229666,Net 30,Reginald King,procurement@knight-phillips.com,19-02-2024,Active
CUST0007774,"York, Mcmillan and Willis",Energy,Small Business,Northeast,CA,321935,Net 30,Darrell Waller,procurement@patterson.com,21-11-2025,Active
CUST0007775,"Jones, Cochran and Sanford",Energy,Small Business,Northeast,MA,162458,Net 30,Jonathon Vega,procurement@knapp.com,01-08-2024,Active
CUST0007776,Lloyd-Hendrix,Consumer Goods,Mid-Market,Midwest,FL,330390,Net 30,Donald Pittman,procurement@goodwin.com,11-09-2024,Active
CUST0007777,"Miller, Vasquez and Brown",Pharmaceuticals,Mid-Market,Southeast,FL,113692,Net 30,Nancy Boyle,procurement@jordan.com,30-01-2024,Active
CUST0007778,"Wilson, May and Parker",Technology,Mid-Market,Southeast,FL,260895,Net 30,Benjamin Spencer,procurement@newton.com,10-05-2023,Active
CUST0007779,Webb-Rice,Manufacturing,Small Business,West,PA,220793,Net 45,Kelly Baker,procurement@hunt.com,31-07-2024,Active
CUST0007780,Stewart PLC,Manufacturing,Small Business,Midwest,FL,421646,Net 45,Travis Goodwin,procurement@marshall.info,26-01-2025,Active
CUST0007781,Christian Ltd,Financial Services,Small Business,Southeast,NC,342408,Net 30,James Parker,procurement@chavez.biz,18-06-2024,Active
CUST0007782,"Walters, Pace and Graham",Healthcare,Small Business,Midwest,GA,334846,Net 45,Julie Evans,procurement@nelson-hutchinson.org,20-10-2024,Active
CUST0007783,Herrera-Myers,Manufacturing,Mid-Market,Midwest,NY,164262,Net 30,Steven Foster,procurement@sherman-small.com,03-01-2025,Active
CUST0007784,"Mitchell, Dunn and Calhoun",Retail,Small Business,Southwest,WA,78252,Net 45,Valerie Oliver,procurement@guerra.com,10-10-2025,Active
CUST0007785,"Jimenez, Kelly and Mckee",Energy,Small Business,Southeast,GA,307104,Net 45,Allison Norman,procurement@smith.com,26-07-2025,Active
CUST0007786,"Schmidt, Gallagher and Duncan",Consumer Goods,Mid-Market,Southeast,FL,95497,Net 30,Steven Smith,procurement@montgomery.org,24-04-2025,Active
CUST0007787,Palmer-Reid,Retail,Mid-Market,Midwest,CA,63375,Net 45,Olivia Smith,procurement@nixon-finley.org,22-08-2024,Active
CUST0007788,Greene-Key,Consumer Goods,Mid-Market,West,MI,430081,Net 45,Gregory Collins,procurement@bright.com,05-07-2023,Active
CUST0007789,"Robinson, White and Gordon",Energy,Small Business,Southwest,TX,423853,Net 30,Kathryn Gibson,procurement@bond.com,08-06-2025,Active
CUST0007790,"Chapman, Long and Perry",Consumer Goods,Mid-Market,Southeast,NC,172209,Net 30,Samuel Wall,procurement@banks.org,09-01-2025,Active
CUST0007791,Oconnell-Underwood,Consumer Goods,Small Business,Southwest,FL,213259,Net 30,Tiffany Carter,procurement@pearson-sanchez.info,03-12-2025,Inactive
CUST0007792,"Schmidt, Willis and Boyd",Pharmaceuticals,Small Business,Southeast,NC,295954,Net 30,Brian Boyd,procurement@gibson-ramos.info,26-02-2023,Active
CUST0007793,"Murray, Wilson and Brown",Financial Services,Mid-Market,Northeast,NY,164208,Net 45,Deborah Stephenson,procurement@french.com,02-07-2024,Inactive
CUST0007794,Smith-Hernandez,Retail,Small Business,West,TX,300271,Net 30,Elizabeth Martinez,procurement@lee-vargas.org,12-07-2023,Active
CUST0007795,"Wagner, Nunez and Keller",Consumer Goods,Mid-Market,Southeast,NY,160711,Net 30,Amanda Rush,procurement@jenkins.com,22-01-2023,Active
CUST0007796,Roberts-Montgomery,Energy,Small Business,Southwest,FL,278372,Net 45,Daniel Taylor,procurement@white-payne.com,16-11-2025,Active
CUST0007797,Fields-Carr,Pharmaceuticals,Small Business,Southwest,GA,464544,Net 45,Leslie Allison,procurement@allen-fernandez.com,03-01-2026,Active
CUST0007798,Woodward-Martin,Media,Small Business,West,GA,318431,Net 45,Peter Smith,procurement@montes.net,21-06-2025,Active
CUST0007799,Haas Group,Pharmaceuticals,Small Business,West,MI,236394,Net 45,Craig Ray,procurement@anthony.info,03-12-2023,Active
CUST0007800,Haas-Walker,Consumer Goods,Mid-Market,Northeast,FL,363939,Net 30,Antonio Oconnell,procurement@king-davis.info,25-11-2023,Active
CUST0007801,Gardner-Elliott,Media,Small Business,Southwest,CA,389374,Net 30,Jacob Mooney,procurement@mathews-campbell.net,14-08-2024,Active
CUST0007802,Barnes-Anderson,Media,Mid-Market,Southeast,OH,426309,Net 45,Wanda Garcia,procurement@rodriguez-rojas.info,16-03-2024,Active
CUST0007803,Torres-Cole,Pharmaceuticals,Mid-Market,Southeast,PA,401592,Net 45,Erica Johnson,procurement@martinez.com,26-09-2024,Active
CUST0007804,Soto PLC,Energy,Small Business,Southeast,NY,60944,Net 30,Travis Mann,procurement@fritz.biz,08-12-2023,Active
CUST0007805,"Butler, Walton and Rodriguez",Energy,Small Business,Northeast,OH,169701,Net 30,Lisa Gomez,procurement@johnson.biz,10-03-2025,Active
CUST0007806,Gordon-Bradley,Healthcare,Small Business,Northeast,CA,192911,Net 30,Michelle Murphy,procurement@davidson.com,18-08-2025,Inactive
CUST0007807,Ferguson-Bradley,Consumer Goods,Small Business,Midwest,CA,472860,Net 30,Michael Spencer,procurement@santos.org,09-01-2025,Active
CUST0007808,Sanchez Inc,Healthcare,Small Business,West,WA,299763,Net 45,April Perez DDS,procurement@moody.com,13-07-2025,Active
CUST0007809,Griffin Group,Media,Small Business,Northeast,NY,333085,Net 45,Valerie Allen,procurement@yu-swanson.com,26-12-2024,Active
CUST0007810,"Ramirez, Ponce and Barrett",Media,Mid-Market,West,PA,78173,Net 45,Brooke Abbott,procurement@fields.biz,02-05-2024,Active
CUST0007811,"Smith, Mann and Johnson",Retail,Small Business,West,PA,258892,Net 30,Ryan Mclaughlin,procurement@townsend.net,30-10-2023,Active
CUST0007812,"Miller, Zimmerman and Gonzalez",Media,Small Business,Southwest,PA,247525,Net 30,Harold Mcbride,procurement@washington-briggs.biz,14-08-2025,Active
CUST0007813,"Clark, Carrillo and Nelson",Retail,Small Business,Midwest,OH,218226,Net 45,Kimberly Calderon,procurement@perkins.org,07-09-2025,Active
CUST0007814,Blankenship-Johnson,Manufacturing,Mid-Market,Northeast,WA,438516,Net 30,Victoria Parks,procurement@becker.com,29-07-2024,Active
CUST0007815,Carroll Group,Pharmaceuticals,Mid-Market,Midwest,GA,481544,Net 45,Taylor Bradley,procurement@love-stevenson.com,17-01-2025,Active
CUST0007816,Vincent-Jenkins,Financial Services,Mid-Market,Northeast,NY,322526,Net 45,Zachary King,procurement@moore.biz,05-11-2025,Active
CUST0007817,"Young, Page and Harrison",Technology,Small Business,Northeast,NY,141944,Net 45,Justin Lewis,procurement@gordon-adams.com,28-11-2025,Active
CUST0007818,Boyle-Simpson,Consumer Goods,Mid-Market,Southeast,MA,425595,Net 45,Melissa Atkins,procurement@brown.net,01-12-2025,Active
CUST0007819,Brown Group,Retail,Small Business,Southeast,IL,90697,Net 30,Jennifer Shields,procurement@king.net,07-04-2025,Active
CUST0007820,"Kelley, Cochran and Kennedy",Healthcare,Small Business,Northeast,FL,378349,Net 45,Jennifer Lopez,procurement@porter.net,25-04-2023,Active
CUST0007821,Sosa PLC,Pharmaceuticals,Small Business,Southwest,TX,493044,Net 30,Joanne Terry,procurement@chung.com,31-01-2025,Active
CUST0007822,"Nguyen, Kane and Miranda",Consumer Goods,Small Business,Southeast,OH,369657,Net 30,Jessica Dennis,procurement@krause-rose.info,19-09-2023,Active
CUST0007823,"Flynn, Vasquez and Cline",Financial Services,Small Business,Southeast,PA,190281,Net 30,Robert Rosales,procurement@smith.com,11-09-2025,Active
CUST0007824,Massey and Sons,Telecommunications,Mid-Market,Southwest,WA,60373,Net 45,Jeffrey Stout,procurement@miller.com,25-03-2024,Active
CUST0007825,"Torres, Wilson and Obrien",Energy,Mid-Market,Northeast,IL,125377,Net 45,Stacy Brown,procurement@durham.com,03-01-2025,Active
CUST0007826,Maxwell-Ortiz,Manufacturing,Small Business,Northeast,NC,270067,Net 45,Heather Reyes,procurement@evans-brown.com,27-12-2023,Active
CUST0007827,Rowland-Ellison,Energy,Small Business,Southeast,PA,98185,Net 45,Lisa Day,procurement@sanchez-miller.org,25-05-2023,Active
CUST0007828,Shaw-Jennings,Technology,Small Business,Midwest,MI,328548,Net 45,Justin Carter,procurement@lowe.biz,19-09-2025,Active
CUST0007829,Harris-Bishop,Energy,Mid-Market,Southeast,PA,318183,Net 45,Larry Fuller,procurement@arnold-king.com,06-07-2023,Active
CUST0007830,Atkins-Hurley,Consumer Goods,Small Business,Northeast,OH,292801,Net 30,Alexander Romero,procurement@lee.com,28-10-2023,Active
CUST0007831,Walter-Lopez,Media,Mid-Market,West,CA,308292,Net 45,Devin Jackson,procurement@allen.biz,21-03-2024,Active
CUST0007832,Jones-White,Consumer Goods,Mid-Market,Southwest,OH,55928,Net 30,Dennis Gonzales,procurement@eaton-smith.biz,08-06-2023,Active
CUST0007833,Owens and Sons,Consumer Goods,Small Business,Southeast,MI,195043,Net 45,Alicia Smith,procurement@bishop.com,18-04-2024,Active
CUST0007834,"Peck, Cruz and Garcia",Consumer Goods,Small Business,Southeast,NY,416684,Net 30,Mary Bailey,procurement@harding.info,08-05-2025,Active
